length,intervention,ppl,tokens,loss_start,loss_tokens,prefix_len
1024,prefix:punctuation:plen10,10.1533467771133,128,906,128,10.0
1024,prefix:random_words:plen10,10.211579580116139,128,906,128,10.0
1024,prefix:instruction:plen10,10.198941936872854,128,906,128,10.0
1024,prefix:whitespace:plen32,11.54778479163174,128,928,128,32.0
1024,prefix:punctuation:plen32,10.16428717910971,128,928,128,32.0
1024,prefix:random_words:plen32,10.22632947425039,128,928,128,32.0
1024,prefix:instruction:plen32,10.215711983646118,128,928,128,32.0
1024,prefix:whitespace:plen64,12.821297366853317,128,960,128,64.0
1024,prefix:punctuation:plen64,10.169358102086013,128,960,128,64.0
1024,prefix:random_words:plen64,10.204762457189283,128,960,128,64.0
1024,prefix:instruction:plen64,10.216868966537794,128,960,128,64.0
1024,prefix:whitespace:plen128,15.612012907984687,128,1024,128,128.0
1024,prefix:punctuation:plen128,10.169268393617058,128,1024,128,128.0
1024,prefix:random_words:plen128,10.201634092416818,128,1024,128,128.0
1024,prefix:instruction:plen128,10.21432621240544,128,1024,128,128.0
1024,prefix:whitespace:plen256,19.51910683674219,128,1152,128,256.0
1024,prefix:punctuation:plen256,10.17385423720914,128,1152,128,256.0
1024,prefix:random_words:plen256,10.212492607291228,128,1152,128,256.0
1024,prefix:instruction:plen256,10.215872735536234,128,1152,128,256.0
1024,sinkpos0:eos,10.156554772925002,128,896,128,
1024,sinkpos10:eos,10.140428216152303,128,896,128,
1024,sinkpos0:exclamation,10.157697790598478,128,896,128,
1024,sinkpos10:exclamation,10.141143870684642,128,896,128,
1024,baseline,6.313840395961074,128,896,128,
1024,prefix:whitespace:plen10,6.449749729520667,128,906,128,10.0
1024,prefix:punctuation:plen10,6.3026258231039485,128,906,128,10.0
1024,prefix:random_words:plen10,6.303873156883194,128,906,128,10.0
1024,prefix:instruction:plen10,6.327583250261315,128,906,128,10.0
1024,prefix:whitespace:plen32,6.784843380302635,128,928,128,32.0
1024,prefix:punctuation:plen32,6.293898393352615,128,928,128,32.0
1024,prefix:random_words:plen32,6.2999463931902975,128,928,128,32.0
1024,prefix:instruction:plen32,6.327310951400402,128,928,128,32.0
1024,prefix:whitespace:plen64,7.234907672156158,128,960,128,64.0
1024,prefix:punctuation:plen64,6.291758176653485,128,960,128,64.0
1024,prefix:random_words:plen64,6.30235159305552,128,960,128,64.0
1024,prefix:instruction:plen64,6.319625796469202,128,960,128,64.0
1024,prefix:whitespace:plen128,7.886448993796201,128,1024,128,128.0
1024,prefix:punctuation:plen128,6.294997665882688,128,1024,128,128.0
1024,prefix:random_words:plen128,6.307689576844925,128,1024,128,128.0
1024,prefix:instruction:plen128,6.330916654998354,128,1024,128,128.0
1024,prefix:whitespace:plen256,9.084008415149807,128,1152,128,256.0
1024,prefix:punctuation:plen256,6.297403979253327,128,1152,128,256.0
1024,prefix:random_words:plen256,6.317970132281981,128,1152,128,256.0
1024,prefix:instruction:plen256,6.322890940328742,128,1152,128,256.0
1024,sinkpos0:eos,6.333178152235988,128,896,128,
1024,sinkpos10:eos,6.377354784503715,128,896,128,
1024,sinkpos0:exclamation,6.297412987768424,128,896,128,
1024,sinkpos10:exclamation,6.4025508833125055,128,896,128,
1024,baseline,10.287972891530966,128,896,128,
1024,prefix:whitespace:plen10,11.036223300084535,128,906,128,10.0
1024,prefix:punctuation:plen10,10.286219257632348,128,906,128,10.0
1024,prefix:random_words:plen10,10.257255273108807,128,906,128,10.0
1024,prefix:instruction:plen10,10.267639313606828,128,906,128,10.0
1024,prefix:whitespace:plen32,11.743459102013546,128,928,128,32.0
1024,prefix:punctuation:plen32,10.286560150464325,128,928,128,32.0
1024,prefix:random_words:plen32,10.273263900368214,128,928,128,32.0
1024,prefix:instruction:plen32,10.289334309954638,128,928,128,32.0
1024,prefix:whitespace:plen64,12.82511592291914,128,960,128,64.0
1024,prefix:punctuation:plen64,10.273467197349198,128,960,128,64.0
1024,prefix:random_words:plen64,10.263488351725433,128,960,128,64.0
1024,prefix:instruction:plen64,10.239506388014647,128,960,128,64.0
1024,prefix:whitespace:plen128,13.238925002726058,128,1024,128,128.0
1024,prefix:punctuation:plen128,10.259549427601312,128,1024,128,128.0
1024,prefix:random_words:plen128,10.264770663130353,128,1024,128,128.0
1024,prefix:instruction:plen128,10.253269849600015,128,1024,128,128.0
1024,prefix:whitespace:plen256,15.383704381246895,128,1152,128,256.0
1024,prefix:punctuation:plen256,10.239225643678578,128,1152,128,256.0
1024,prefix:random_words:plen256,10.25894526679322,128,1152,128,256.0
1024,prefix:instruction:plen256,10.228119230704753,128,1152,128,256.0
1024,sinkpos0:eos,10.288502719451284,128,896,128,
1024,sinkpos10:eos,10.275311750164864,128,896,128,
1024,sinkpos0:exclamation,10.305061314091951,128,896,128,
1024,sinkpos10:exclamation,10.258531914107875,128,896,128,
1024,baseline,13.431072906644113,128,896,128,
1024,prefix:whitespace:plen10,14.419723875493197,128,906,128,10.0
1024,prefix:punctuation:plen10,13.477617543016084,128,906,128,10.0
1024,prefix:random_words:plen10,13.534503670953804,128,906,128,10.0
1024,prefix:instruction:plen10,13.501188512033506,128,906,128,10.0
1024,prefix:whitespace:plen32,16.69044272452597,128,928,128,32.0
1024,prefix:punctuation:plen32,13.515916725583686,128,928,128,32.0
1024,prefix:random_words:plen32,13.549988625179699,128,928,128,32.0
1024,prefix:instruction:plen32,13.468263618885691,128,928,128,32.0
1024,prefix:whitespace:plen64,18.978874140823937,128,960,128,64.0
1024,prefix:punctuation:plen64,13.548199008126783,128,960,128,64.0
1024,prefix:random_words:plen64,13.575505040702051,128,960,128,64.0
1024,prefix:instruction:plen64,13.554337668892163,128,960,128,64.0
1024,prefix:whitespace:plen128,21.861003754684607,128,1024,128,128.0
1024,prefix:punctuation:plen128,13.56536192589933,128,1024,128,128.0
1024,prefix:random_words:plen128,13.600463126703925,128,1024,128,128.0
1024,prefix:instruction:plen128,13.499237978831216,128,1024,128,128.0
1024,prefix:whitespace:plen256,24.914288279416898,128,1152,128,256.0
1024,prefix:punctuation:plen256,13.58947190328944,128,1152,128,256.0
1024,prefix:random_words:plen256,13.653189273041242,128,1152,128,256.0
1024,prefix:instruction:plen256,13.532296666956228,128,1152,128,256.0
1024,sinkpos0:eos,13.492632078529116,128,896,128,
1024,sinkpos10:eos,13.43012188177219,128,896,128,
1024,sinkpos0:exclamation,13.421300094378656,128,896,128,
1024,sinkpos10:exclamation,13.422080889590239,128,896,128,
1024,baseline,9.457337411842904,128,896,128,
1024,prefix:whitespace:plen10,9.599143994966099,128,906,128,10.0
1024,prefix:punctuation:plen10,9.477173410883191,128,906,128,10.0
1024,prefix:random_words:plen10,9.433938981333993,128,906,128,10.0
1024,prefix:instruction:plen10,9.463551440071766,128,906,128,10.0
1024,prefix:whitespace:plen32,10.038473838628931,128,928,128,32.0
1024,prefix:punctuation:plen32,9.483018368042604,128,928,128,32.0
1024,prefix:random_words:plen32,9.44282535877259,128,928,128,32.0
1024,prefix:instruction:plen32,9.502563855226638,128,928,128,32.0
1024,prefix:whitespace:plen64,10.420373441548998,128,960,128,64.0
1024,prefix:punctuation:plen64,9.477704416300089,128,960,128,64.0
1024,prefix:random_words:plen64,9.415131728749587,128,960,128,64.0
1024,prefix:instruction:plen64,9.510743880253875,128,960,128,64.0
1024,prefix:whitespace:plen128,12.039314919861873,128,1024,128,128.0
1024,prefix:punctuation:plen128,9.481261789878436,128,1024,128,128.0
1024,prefix:random_words:plen128,9.43483871476685,128,1024,128,128.0
1024,prefix:instruction:plen128,9.508737320786501,128,1024,128,128.0
1024,prefix:whitespace:plen256,14.599622945695815,128,1152,128,256.0
1024,prefix:punctuation:plen256,9.501526272677788,128,1152,128,256.0
1024,prefix:random_words:plen256,9.423014072030128,128,1152,128,256.0
1024,prefix:instruction:plen256,9.53187356117367,128,1152,128,256.0
1024,sinkpos0:eos,9.486964507812264,128,896,128,
1024,sinkpos10:eos,9.456318294920145,128,896,128,
1024,sinkpos0:exclamation,9.44118652183867,128,896,128,
1024,sinkpos10:exclamation,9.427204953032376,128,896,128,
1024,baseline,14.03898794273966,128,896,128,
1024,prefix:whitespace:plen10,14.59071128316044,128,906,128,10.0
1024,prefix:punctuation:plen10,14.027154043918308,128,906,128,10.0
1024,prefix:random_words:plen10,14.031776675218165,128,906,128,10.0
1024,prefix:instruction:plen10,14.031622785994207,128,906,128,10.0
1024,prefix:whitespace:plen32,15.684723541173852,128,928,128,32.0
1024,prefix:punctuation:plen32,14.022914069169637,128,928,128,32.0
1024,prefix:random_words:plen32,13.996423226126737,128,928,128,32.0
1024,prefix:instruction:plen32,14.044026315733788,128,928,128,32.0
1024,prefix:whitespace:plen64,16.79789027598529,128,960,128,64.0
1024,prefix:punctuation:plen64,14.003138895509364,128,960,128,64.0
1024,prefix:random_words:plen64,13.993613747956696,128,960,128,64.0
1024,prefix:instruction:plen64,14.012824207990704,128,960,128,64.0
1024,prefix:whitespace:plen128,18.555042000447685,128,1024,128,128.0
1024,prefix:punctuation:plen128,14.015610810336202,128,1024,128,128.0
1024,prefix:random_words:plen128,14.008187781507731,128,1024,128,128.0
1024,prefix:instruction:plen128,13.963752070968605,128,1024,128,128.0
1024,prefix:whitespace:plen256,20.963184143072507,128,1152,128,256.0
1024,prefix:punctuation:plen256,14.04510787662442,128,1152,128,256.0
1024,prefix:random_words:plen256,14.010378869669879,128,1152,128,256.0
1024,prefix:instruction:plen256,14.005108813059547,128,1152,128,256.0
1024,sinkpos0:eos,14.010101624639363,128,896,128,
1024,sinkpos10:eos,13.908062395090223,128,896,128,
1024,sinkpos0:exclamation,14.031351811245797,128,896,128,
1024,sinkpos10:exclamation,13.968913312363057,128,896,128,
1024,baseline,11.487293400089753,128,896,128,
1024,prefix:whitespace:plen10,12.381892376704203,128,906,128,10.0
1024,prefix:punctuation:plen10,11.529221091657806,128,906,128,10.0
1024,prefix:random_words:plen10,11.504198647944452,128,906,128,10.0
1024,prefix:instruction:plen10,11.478581893761161,128,906,128,10.0
1024,prefix:whitespace:plen32,13.498169489366127,128,928,128,32.0
1024,prefix:punctuation:plen32,11.545659511853264,128,928,128,32.0
1024,prefix:random_words:plen32,11.486942841065105,128,928,128,32.0
1024,prefix:instruction:plen32,11.499010412804015,128,928,128,32.0
1024,prefix:whitespace:plen64,14.772542817464126,128,960,128,64.0
1024,prefix:punctuation:plen64,11.552686539138792,128,960,128,64.0
1024,prefix:random_words:plen64,11.462523192834139,128,960,128,64.0
1024,prefix:instruction:plen64,11.484609705138135,128,960,128,64.0
1024,prefix:whitespace:plen128,16.71504901154117,128,1024,128,128.0
1024,prefix:punctuation:plen128,11.561087682033646,128,1024,128,128.0
1024,prefix:random_words:plen128,11.4551986867579,128,1024,128,128.0
1024,prefix:instruction:plen128,11.488413617432455,128,1024,128,128.0
1024,prefix:whitespace:plen256,19.29195532824471,128,1152,128,256.0
1024,prefix:punctuation:plen256,11.586841601499522,128,1152,128,256.0
1024,prefix:random_words:plen256,11.452861076144913,128,1152,128,256.0
1024,prefix:instruction:plen256,11.506324525731191,128,1152,128,256.0
1024,sinkpos0:eos,11.479868218207521,128,896,128,
1024,sinkpos10:eos,11.483473431456744,128,896,128,
1024,sinkpos0:exclamation,11.494896040882162,128,896,128,
1024,sinkpos10:exclamation,11.487172894218345,128,896,128,
1024,baseline,8.518656529732105,128,896,128,
1024,prefix:whitespace:plen10,9.06387585659517,128,906,128,10.0
1024,prefix:punctuation:plen10,8.663897396588231,128,906,128,10.0
1024,prefix:random_words:plen10,8.673148109975108,128,906,128,10.0
1024,prefix:instruction:plen10,8.652393262214124,128,906,128,10.0
1024,prefix:whitespace:plen32,10.003644019425668,128,928,128,32.0
1024,prefix:punctuation:plen32,8.677944756013547,128,928,128,32.0
1024,prefix:random_words:plen32,8.67140509631853,128,928,128,32.0
1024,prefix:instruction:plen32,8.705748751253259,128,928,128,32.0
1024,prefix:whitespace:plen64,10.875730391786938,128,960,128,64.0
1024,prefix:punctuation:plen64,8.688801289588586,128,960,128,64.0
1024,prefix:random_words:plen64,8.66362886831581,128,960,128,64.0
1024,prefix:instruction:plen64,8.743315127793181,128,960,128,64.0
1024,prefix:whitespace:plen128,12.394442091287518,128,1024,128,128.0
1024,prefix:punctuation:plen128,8.71089571489427,128,1024,128,128.0
1024,prefix:random_words:plen128,8.647868462228484,128,1024,128,128.0
1024,prefix:instruction:plen128,8.78237102772808,128,1024,128,128.0
1024,prefix:whitespace:plen256,14.920283497442455,128,1152,128,256.0
1024,prefix:punctuation:plen256,8.70533986524299,128,1152,128,256.0
1024,prefix:random_words:plen256,8.644831945628951,128,1152,128,256.0
1024,prefix:instruction:plen256,8.771115263980134,128,1152,128,256.0
1024,sinkpos0:eos,8.565790016394773,128,896,128,
1024,sinkpos10:eos,8.584562436483068,128,896,128,
1024,sinkpos0:exclamation,8.643249174534725,128,896,128,
1024,sinkpos10:exclamation,8.525270020091332,128,896,128,
1024,baseline,11.779270591694063,128,896,128,
1024,prefix:whitespace:plen10,11.610189034533288,128,906,128,10.0
1024,prefix:punctuation:plen10,11.734788341945299,128,906,128,10.0
1024,prefix:random_words:plen10,11.783082202924842,128,906,128,10.0
1024,prefix:instruction:plen10,11.669096106000623,128,906,128,10.0
1024,prefix:whitespace:plen32,12.021488617021081,128,928,128,32.0
1024,prefix:punctuation:plen32,11.767607480199558,128,928,128,32.0
1024,prefix:random_words:plen32,11.793596503890512,128,928,128,32.0
1024,prefix:instruction:plen32,11.79765464739603,128,928,128,32.0
1024,prefix:whitespace:plen64,13.491908296754717,128,960,128,64.0
1024,prefix:punctuation:plen64,11.831653799118037,128,960,128,64.0
1024,prefix:random_words:plen64,11.819158234993209,128,960,128,64.0
1024,prefix:instruction:plen64,11.64229607348836,128,960,128,64.0
1024,prefix:whitespace:plen128,13.894317985761898,128,1024,128,128.0
1024,prefix:punctuation:plen128,11.837675101673202,128,1024,128,128.0
1024,prefix:random_words:plen128,11.812816828338999,128,1024,128,128.0
1024,prefix:instruction:plen128,11.74251838712591,128,1024,128,128.0
1024,prefix:whitespace:plen256,16.07083900383683,128,1152,128,256.0
1024,prefix:punctuation:plen256,11.897413005396414,128,1152,128,256.0
1024,prefix:random_words:plen256,11.822531750923511,128,1152,128,256.0
1024,prefix:instruction:plen256,11.69485641203406,128,1152,128,256.0
1024,sinkpos0:eos,11.761299340616429,128,896,128,
1024,sinkpos10:eos,11.773270576031557,128,896,128,
1024,sinkpos0:exclamation,11.762280820863419,128,896,128,
1024,sinkpos10:exclamation,11.755770930930197,128,896,128,
1024,baseline,4.9222429221784685,128,896,128,
1024,prefix:whitespace:plen10,4.885223414386286,128,906,128,10.0
1024,prefix:punctuation:plen10,4.917956036342477,128,906,128,10.0
1024,prefix:random_words:plen10,4.945215878142709,128,906,128,10.0
1024,prefix:instruction:plen10,4.9386212407314325,128,906,128,10.0
1024,prefix:whitespace:plen32,5.01078888947203,128,928,128,32.0
1024,prefix:punctuation:plen32,4.915562894536225,128,928,128,32.0
1024,prefix:random_words:plen32,4.94624881746254,128,928,128,32.0
1024,prefix:instruction:plen32,4.932844475424376,128,928,128,32.0
1024,prefix:whitespace:plen64,5.2323337229041496,128,960,128,64.0
1024,prefix:punctuation:plen64,4.915646690499192,128,960,128,64.0
1024,prefix:random_words:plen64,4.953387414138608,128,960,128,64.0
1024,prefix:instruction:plen64,4.9365952493701695,128,960,128,64.0
1024,prefix:whitespace:plen128,5.883215280312634,128,1024,128,128.0
1024,prefix:punctuation:plen128,4.917788953357922,128,1024,128,128.0
1024,prefix:random_words:plen128,4.949245089758994,128,1024,128,128.0
1024,prefix:instruction:plen128,4.9249340304770035,128,1024,128,128.0
1024,prefix:whitespace:plen256,7.417643560606154,128,1152,128,256.0
1024,prefix:punctuation:plen256,4.920781477466822,128,1152,128,256.0
1024,prefix:random_words:plen256,4.947917186956097,128,1152,128,256.0
1024,prefix:instruction:plen256,4.9281470906714375,128,1152,128,256.0
1024,sinkpos0:eos,4.936045632164679,128,896,128,
1024,sinkpos10:eos,4.9316267930691335,128,896,128,
1024,sinkpos0:exclamation,4.925558155074269,128,896,128,
1024,sinkpos10:exclamation,4.92130182171692,128,896,128,
1024,baseline,27.693038360579052,128,896,128,
1024,prefix:whitespace:plen10,29.489405326303444,128,906,128,10.0
1024,prefix:punctuation:plen10,27.761922303293034,128,906,128,10.0
1024,prefix:random_words:plen10,27.813730837160005,128,906,128,10.0
1024,prefix:instruction:plen10,27.869888337725964,128,906,128,10.0
1024,prefix:whitespace:plen32,31.224606543094445,128,928,128,32.0
1024,prefix:punctuation:plen32,27.705255744253723,128,928,128,32.0
1024,prefix:random_words:plen32,27.86781526868791,128,928,128,32.0
1024,prefix:instruction:plen32,27.848201836791198,128,928,128,32.0
1024,prefix:whitespace:plen64,33.53046772184839,128,960,128,64.0
1024,prefix:punctuation:plen64,27.67071758787483,128,960,128,64.0
1024,prefix:random_words:plen64,27.82952446911019,128,960,128,64.0
1024,prefix:instruction:plen64,27.765092965253245,128,960,128,64.0
1024,prefix:whitespace:plen128,36.48064949075151,128,1024,128,128.0
1024,prefix:punctuation:plen128,27.637553495547767,128,1024,128,128.0
1024,prefix:random_words:plen128,27.855665667107225,128,1024,128,128.0
1024,prefix:instruction:plen128,27.79651465505573,128,1024,128,128.0
1024,prefix:whitespace:plen256,43.551790460149256,128,1152,128,256.0
1024,prefix:punctuation:plen256,27.608549420629796,128,1152,128,256.0
1024,prefix:random_words:plen256,27.930687108839855,128,1152,128,256.0
1024,prefix:instruction:plen256,27.92420180620576,128,1152,128,256.0
1024,sinkpos0:eos,27.804740233937693,128,896,128,
1024,sinkpos10:eos,27.788417389516802,128,896,128,
1024,sinkpos0:exclamation,27.762981356783737,128,896,128,
1024,sinkpos10:exclamation,27.75648205286833,128,896,128,
1024,baseline,9.694250835174799,128,896,128,
1024,prefix:whitespace:plen10,9.977794861404318,128,906,128,10.0
1024,prefix:punctuation:plen10,9.68341463693377,128,906,128,10.0
1024,prefix:random_words:plen10,9.644705951088294,128,906,128,10.0
1024,prefix:instruction:plen10,9.610332679956478,128,906,128,10.0
1024,prefix:whitespace:plen32,10.561354913317079,128,928,128,32.0
1024,prefix:punctuation:plen32,9.687975404897383,128,928,128,32.0
1024,prefix:random_words:plen32,9.663188438837695,128,928,128,32.0
1024,prefix:instruction:plen32,9.619557222458873,128,928,128,32.0
1024,prefix:whitespace:plen64,11.671461155554068,128,960,128,64.0
1024,prefix:punctuation:plen64,9.671264620199207,128,960,128,64.0
1024,prefix:random_words:plen64,9.656629205346684,128,960,128,64.0
1024,prefix:instruction:plen64,9.622706687556363,128,960,128,64.0
1024,prefix:whitespace:plen128,13.153925586095879,128,1024,128,128.0
1024,prefix:punctuation:plen128,9.664407270152319,128,1024,128,128.0
1024,prefix:random_words:plen128,9.66404552156567,128,1024,128,128.0
1024,prefix:instruction:plen128,9.632416184393609,128,1024,128,128.0
1024,prefix:whitespace:plen256,18.78170509208164,128,1152,128,256.0
1024,prefix:punctuation:plen256,9.672984906819956,128,1152,128,256.0
1024,prefix:random_words:plen256,9.623016413868342,128,1152,128,256.0
1024,prefix:instruction:plen256,9.641413661948356,128,1152,128,256.0
1024,sinkpos0:eos,9.726704694170039,128,896,128,
1024,sinkpos10:eos,9.69389721432957,128,896,128,
1024,sinkpos0:exclamation,9.699755577800659,128,896,128,
1024,sinkpos10:exclamation,9.707343878860126,128,896,128,
1024,baseline,18.336084252421784,128,896,128,
1024,prefix:whitespace:plen10,19.5712141363352,128,906,128,10.0
1024,prefix:punctuation:plen10,18.305948939150067,128,906,128,10.0
1024,prefix:random_words:plen10,18.24701009073093,128,906,128,10.0
1024,prefix:instruction:plen10,18.89851932118873,128,906,128,10.0
1024,prefix:whitespace:plen32,21.366669108907185,128,928,128,32.0
1024,prefix:punctuation:plen32,18.333465813170367,128,928,128,32.0
1024,prefix:random_words:plen32,18.26111962483301,128,928,128,32.0
1024,prefix:instruction:plen32,19.00569868334679,128,928,128,32.0
1024,prefix:whitespace:plen64,23.305352870942265,128,960,128,64.0
1024,prefix:punctuation:plen64,18.321030056100607,128,960,128,64.0
1024,prefix:random_words:plen64,18.298814407733854,128,960,128,64.0
1024,prefix:instruction:plen64,19.09619530786273,128,960,128,64.0
1024,prefix:whitespace:plen128,26.624300472658412,128,1024,128,128.0
1024,prefix:punctuation:plen128,18.32169838360508,128,1024,128,128.0
1024,prefix:random_words:plen128,18.337286499201355,128,1024,128,128.0
1024,prefix:instruction:plen128,18.995813932663715,128,1024,128,128.0
1024,prefix:whitespace:plen256,32.73010565860268,128,1152,128,256.0
1024,prefix:punctuation:plen256,18.32341954836264,128,1152,128,256.0
1024,prefix:random_words:plen256,18.40946040737633,128,1152,128,256.0
1024,prefix:instruction:plen256,19.178867520570353,128,1152,128,256.0
1024,sinkpos0:eos,18.296537179675994,128,896,128,
1024,sinkpos10:eos,18.475666715102896,128,896,128,
1024,sinkpos0:exclamation,18.30287660424992,128,896,128,
1024,sinkpos10:exclamation,18.299495013654298,128,896,128,
1024,baseline,12.518626141848637,128,896,128,
1024,prefix:whitespace:plen10,12.76245118429969,128,906,128,10.0
1024,prefix:punctuation:plen10,12.506746813642584,128,906,128,10.0
1024,prefix:random_words:plen10,12.481902969404668,128,906,128,10.0
1024,prefix:instruction:plen10,12.448118542827405,128,906,128,10.0
1024,prefix:whitespace:plen32,13.049933589323992,128,928,128,32.0
1024,prefix:punctuation:plen32,12.506821359884862,128,928,128,32.0
1024,prefix:random_words:plen32,12.472770245197205,128,928,128,32.0
1024,prefix:instruction:plen32,12.436587804158005,128,928,128,32.0
1024,prefix:whitespace:plen64,13.532412816088645,128,960,128,64.0
1024,prefix:punctuation:plen64,12.522279914774465,128,960,128,64.0
1024,prefix:random_words:plen64,12.476514746021191,128,960,128,64.0
1024,prefix:instruction:plen64,12.468331241237781,128,960,128,64.0
1024,prefix:whitespace:plen128,14.664866616279232,128,1024,128,128.0
1024,prefix:punctuation:plen128,12.530376341350346,128,1024,128,128.0
1024,prefix:random_words:plen128,12.472006017389985,128,1024,128,128.0
1024,prefix:instruction:plen128,12.461094861750762,128,1024,128,128.0
1024,prefix:whitespace:plen256,17.063549497731366,128,1152,128,256.0
1024,prefix:punctuation:plen256,12.544401414993523,128,1152,128,256.0
1024,prefix:random_words:plen256,12.478394855669709,128,1152,128,256.0
1024,prefix:instruction:plen256,12.489082946865793,128,1152,128,256.0
1024,sinkpos0:eos,12.568194976021731,128,896,128,
1024,sinkpos10:eos,12.567137259142628,128,896,128,
1024,sinkpos0:exclamation,12.52890957721356,128,896,128,
1024,sinkpos10:exclamation,12.492463013557675,128,896,128,
1024,baseline,12.663857612246442,128,896,128,
1024,prefix:whitespace:plen10,12.684919621182637,128,906,128,10.0
1024,prefix:punctuation:plen10,12.71166159302787,128,906,128,10.0
1024,prefix:random_words:plen10,12.651231164252012,128,906,128,10.0
1024,prefix:instruction:plen10,12.70158549275258,128,906,128,10.0
1024,prefix:whitespace:plen32,13.464378767303488,128,928,128,32.0
1024,prefix:punctuation:plen32,12.726544956691999,128,928,128,32.0
1024,prefix:random_words:plen32,12.69016185154632,128,928,128,32.0
1024,prefix:instruction:plen32,12.687802126089425,128,928,128,32.0
1024,prefix:whitespace:plen64,14.39643010642091,128,960,128,64.0
1024,prefix:punctuation:plen64,12.720750868544563,128,960,128,64.0
1024,prefix:random_words:plen64,12.706277186397422,128,960,128,64.0
1024,prefix:instruction:plen64,12.72712754502125,128,960,128,64.0
1024,prefix:whitespace:plen128,15.437402207755301,128,1024,128,128.0
1024,prefix:punctuation:plen128,12.7361064176709,128,1024,128,128.0
1024,prefix:random_words:plen128,12.75347806406571,128,1024,128,128.0
1024,prefix:instruction:plen128,12.711161537975103,128,1024,128,128.0
1024,prefix:whitespace:plen256,17.708941662713087,128,1152,128,256.0
1024,prefix:punctuation:plen256,12.76427091169517,128,1152,128,256.0
1024,prefix:random_words:plen256,12.770014796296557,128,1152,128,256.0
1024,prefix:instruction:plen256,12.696638224143946,128,1152,128,256.0
1024,sinkpos0:eos,12.64220663287393,128,896,128,
1024,sinkpos10:eos,12.66081452459816,128,896,128,
1024,sinkpos0:exclamation,12.631670588809842,128,896,128,
1024,sinkpos10:exclamation,12.664093119753414,128,896,128,
1024,baseline,16.25505194635025,128,896,128,
1024,prefix:whitespace:plen10,16.79686905010067,128,906,128,10.0
1024,prefix:punctuation:plen10,16.227876384226192,128,906,128,10.0
1024,prefix:random_words:plen10,16.27988188308558,128,906,128,10.0
1024,prefix:instruction:plen10,16.34490495830486,128,906,128,10.0
1024,prefix:whitespace:plen32,17.44417754696527,128,928,128,32.0
1024,prefix:punctuation:plen32,16.214862328746005,128,928,128,32.0
1024,prefix:random_words:plen32,16.29787446657757,128,928,128,32.0
1024,prefix:instruction:plen32,16.50087075748027,128,928,128,32.0
1024,prefix:whitespace:plen64,18.182524827025677,128,960,128,64.0
1024,prefix:punctuation:plen64,16.22763650631091,128,960,128,64.0
1024,prefix:random_words:plen64,16.344550341611342,128,960,128,64.0
1024,prefix:instruction:plen64,16.533035911030957,128,960,128,64.0
1024,prefix:whitespace:plen128,19.66625548120961,128,1024,128,128.0
1024,prefix:punctuation:plen128,16.234501510848485,128,1024,128,128.0
1024,prefix:random_words:plen128,16.385534093292193,128,1024,128,128.0
1024,prefix:instruction:plen128,16.508965215015355,128,1024,128,128.0
1024,prefix:whitespace:plen256,22.32439947712118,128,1152,128,256.0
1024,prefix:punctuation:plen256,16.247709520535143,128,1152,128,256.0
1024,prefix:random_words:plen256,16.42188243672044,128,1152,128,256.0
1024,prefix:instruction:plen256,16.561476658575913,128,1152,128,256.0
1024,sinkpos0:eos,16.31519063850118,128,896,128,
1024,sinkpos10:eos,16.308933078913512,128,896,128,
1024,sinkpos0:exclamation,16.341616281109193,128,896,128,
1024,sinkpos10:exclamation,16.269122245114676,128,896,128,
1024,baseline,5.244992276902642,128,896,128,
1024,prefix:whitespace:plen10,5.4623153569096985,128,906,128,10.0
1024,prefix:punctuation:plen10,5.235311070254621,128,906,128,10.0
1024,prefix:random_words:plen10,5.240644203371725,128,906,128,10.0
1024,prefix:instruction:plen10,5.217320606624592,128,906,128,10.0
1024,prefix:whitespace:plen32,5.885869024841634,128,928,128,32.0
1024,prefix:punctuation:plen32,5.229322535787163,128,928,128,32.0
1024,prefix:random_words:plen32,5.238142743002911,128,928,128,32.0
1024,prefix:instruction:plen32,5.229182276307725,128,928,128,32.0
1024,prefix:whitespace:plen64,6.2788326003797295,128,960,128,64.0
1024,prefix:punctuation:plen64,5.231403181423364,128,960,128,64.0
1024,prefix:random_words:plen64,5.234970323992592,128,960,128,64.0
1024,prefix:instruction:plen64,5.223903153399853,128,960,128,64.0
1024,prefix:whitespace:plen128,6.818057575688356,128,1024,128,128.0
1024,prefix:punctuation:plen128,5.235136949888205,128,1024,128,128.0
1024,prefix:random_words:plen128,5.226907481311154,128,1024,128,128.0
1024,prefix:instruction:plen128,5.2321060617402955,128,1024,128,128.0
1024,prefix:whitespace:plen256,8.22661139118061,128,1152,128,256.0
1024,prefix:punctuation:plen256,5.240168178086649,128,1152,128,256.0
1024,prefix:random_words:plen256,5.219118360692802,128,1152,128,256.0
1024,prefix:instruction:plen256,5.229450331032667,128,1152,128,256.0
1024,sinkpos0:eos,5.2318359998354085,128,896,128,
1024,sinkpos10:eos,5.249388387854412,128,896,128,
1024,sinkpos0:exclamation,5.246815828088136,128,896,128,
1024,sinkpos10:exclamation,5.241124020642387,128,896,128,
1024,baseline,7.448948288433685,128,896,128,
1024,prefix:whitespace:plen10,7.780139201034787,128,906,128,10.0
1024,prefix:punctuation:plen10,7.457801416187043,128,906,128,10.0
1024,prefix:random_words:plen10,7.3937084199166,128,906,128,10.0
